timestamp,temperature,humidity,light,soil_moisture
2026-03-25 16:39:14,24,66,8621,55
2026-03-25 16:39:16,24,73,7545,57
2026-03-25 16:39:18,25,67,8375,51
2026-03-25 16:39:20,25,69,8387,50
2026-03-25 16:39:22,24,73,7884,49
2026-03-25 16:39:24,23,74,8590,55
2026-03-25 16:39:26,25,69,8827,61
2026-03-25 16:39:28,25,71,8550,50
2026-03-25 16:39:30,24,73,8852,59
2026-03-25 16:39:32,23,73,8669,58
2026-03-25 16:39:34,24,67,8092,50
2026-03-25 16:39:36,23,67,7582,61
2026-03-25 16:39:38,25,71,8720,60
2026-03-25 16:39:40,25,67,7794,54
2026-03-25 16:39:42,23,68,8713,57
2026-03-25 16:39:44,24,69,8478,58
2026-03-25 16:39:46,24,72,7873,57
2026-03-25 16:39:48,25,69,8031,51
2026-03-25 16:39:50,24,66,8529,53
2026-03-25 16:39:52,24,68,7579,58
2026-03-25 16:39:54,23,72,8521,48
2026-03-25 16:39:56,23,72,7666,59
2026-03-25 16:39:58,23,73,7954,51
2026-03-25 16:40:00,24,70,8651,53
2026-03-25 16:40:02,25,67,8599,61
2026-03-25 16:40:04,24,73,8369,56
2026-03-25 16:40:06,24,71,7729,52
2026-03-25 16:40:08,24,68,7676,53
2026-03-25 16:40:10,23,71,7563,55
2026-03-25 16:40:12,24,68,8549,58
2026-03-25 16:40:14,25,69,7777,51
2026-03-25 16:40:16,25,67,8215,49
2026-03-25 16:40:18,24,70,8805,50
2026-03-25 16:40:20,23,72,8096,48
2026-03-25 16:40:22,25,69,8065,58
2026-03-25 16:40:24,25,72,8229,55
2026-03-25 16:40:26,25,67,8256,60
2026-03-25 16:40:28,24,74,8157,56
2026-03-25 16:40:30,24,69,8754,53
2026-03-25 16:40:32,25,73,7505,50
2026-03-25 16:40:34,24,66,7588,54
2026-03-25 16:40:36,25,72,7778,60
2026-03-25 16:40:38,25,72,7517,58
2026-03-25 16:40:40,25,70,7776,56
2026-03-25 16:40:42,25,68,8782,55
2026-03-25 16:40:44,25,72,7685,50
2026-03-25 16:40:46,25,72,8509,54
2026-03-25 16:40:48,25,67,7626,52
2026-03-25 16:40:50,24,72,7896,50
2026-03-25 16:40:52,23,66,8370,49
2026-03-25 16:40:54,25,70,8613,57
2026-03-25 16:40:56,25,67,8623,59
2026-03-25 16:40:58,25,72,7913,53
2026-03-25 16:41:00,24,69,8499,52
2026-03-25 16:41:02,24,71,7749,48
2026-03-25 16:41:04,24,72,8204,55
2026-03-25 16:41:06,25,68,8674,49
2026-03-25 16:41:08,25,73,7943,56
2026-03-25 16:41:10,23,67,7592,59
2026-03-25 16:41:12,24,67,7665,56
2026-03-25 16:41:14,23,74,8182,58
2026-03-25 16:41:16,24,66,8364,58
2026-03-25 16:41:18,23,66,7508,57
2026-03-25 16:41:20,23,68,7778,61
2026-03-25 16:41:22,25,74,7566,50
2026-03-25 16:41:24,23,71,7695,48
2026-03-25 16:41:26,24,69,8402,58
2026-03-25 16:41:28,24,67,8140,49
2026-03-25 16:41:30,24,68,8885,53
2026-03-25 16:41:32,24,73,8078,59
2026-03-25 16:41:34,24,73,8178,54
2026-03-25 16:41:36,24,67,8707,57
2026-03-25 16:41:38,25,66,8032,54
2026-03-25 16:41:40,25,68,7839,58
2026-03-25 16:41:42,25,71,8502,56
2026-03-25 16:41:44,24,73,8332,53
2026-03-25 16:41:46,24,68,7524,59
2026-03-25 16:41:48,23,71,8116,56
2026-03-25 16:41:50,24,72,7796,59
2026-03-25 16:41:52,25,68,8003,57
2026-03-25 16:41:54,23,69,7583,48
2026-03-25 16:41:56,25,68,7719,57
2026-03-25 16:41:58,23,74,7839,50
2026-03-25 16:42:00,23,70,8668,55
2026-03-25 16:42:02,23,70,8165,51
2026-03-25 16:42:04,25,68,8620,53
2026-03-25 16:42:06,25,68,7924,51
2026-03-25 16:42:08,24,72,7528,55
2026-03-25 16:42:10,24,66,8657,49
2026-03-25 16:42:12,25,67,8792,56
2026-03-25 16:42:14,25,69,8804,61
2026-03-25 16:42:16,24,68,7897,54
2026-03-25 16:42:18,24,73,8390,49
2026-03-25 16:42:20,24,70,8698,49
2026-03-25 16:42:22,24,74,8149,57
2026-03-25 16:42:24,23,70,8408,52
2026-03-25 16:42:26,24,73,7963,52
2026-03-25 16:42:28,25,69,8495,58
2026-03-25 16:42:30,25,73,8226,58
2026-03-25 16:42:32,25,71,8419,58
2026-03-25 16:42:34,24,70,7724,53
2026-03-25 16:42:36,24,70,7851,56
2026-03-25 16:42:38,23,71,7502,62
2026-03-25 16:42:40,25,68,8106,56
2026-03-25 16:42:42,24,68,7785,50
2026-03-25 16:42:44,25,74,8316,55
2026-03-25 16:42:46,23,69,8560,58
2026-03-25 16:42:48,24,70,8003,54
2026-03-25 16:42:50,25,71,8299,51
2026-03-25 16:42:52,23,73,8291,50
2026-03-25 16:42:54,24,70,8161,58
2026-03-25 16:42:56,24,66,7928,57
2026-03-25 16:42:58,24,71,8430,61
2026-03-25 16:43:00,24,71,7639,56
2026-03-25 16:43:02,24,70,7556,52
2026-03-25 16:43:04,23,70,8857,51
2026-03-25 16:43:06,23,67,7591,54
2026-03-25 16:43:08,25,67,8846,51
2026-03-25 16:43:10,24,66,8738,56
2026-03-25 16:43:12,23,67,8305,60
2026-03-25 16:43:14,24,71,8161,55
2026-03-25 16:43:16,24,68,7872,60
2026-03-25 16:43:18,24,69,8087,50
2026-03-25 16:43:20,25,68,8357,57
2026-03-25 16:43:22,25,69,8364,61
2026-03-25 16:43:24,24,70,8236,57
2026-03-25 16:43:26,25,70,8365,51
2026-03-25 16:43:28,23,73,8101,60
2026-03-25 16:43:30,24,71,8882,53
2026-03-25 16:43:32,24,73,8741,60
2026-03-25 16:43:34,25,68,8428,49
2026-03-25 16:43:36,23,68,8653,54
2026-03-25 16:43:38,24,68,8532,49
2026-03-25 16:43:40,24,74,7924,58
2026-03-25 16:43:42,25,68,8744,59
2026-03-25 16:43:44,24,68,7833,58
2026-03-25 16:43:46,23,68,8178,60
2026-03-25 16:43:48,25,73,8191,56
2026-03-25 16:43:51,23,72,8721,55
2026-03-25 16:43:53,23,69,7828,56
2026-03-25 16:43:55,23,69,8514,53
2026-03-25 16:43:57,24,68,8856,49
2026-03-25 16:43:59,25,70,8498,48
2026-03-25 16:44:01,23,71,8269,48
2026-03-25 16:44:03,24,71,8633,60
2026-03-25 16:44:05,25,71,8670,50
2026-03-25 16:44:07,24,71,8655,57
2026-03-25 16:44:09,23,66,7726,60
2026-03-25 16:44:11,24,74,8545,57
2026-03-25 16:44:13,23,70,8346,50
2026-03-25 16:44:15,23,73,8832,56
2026-03-25 16:44:17,24,73,7522,51
2026-03-25 16:44:19,24,74,8363,60
2026-03-25 16:44:21,23,71,8812,55
2026-03-25 16:44:23,23,73,8118,55
2026-03-25 16:44:25,23,67,8314,58
2026-03-25 16:44:27,24,69,8693,56
2026-03-25 16:44:29,25,67,7618,59
2026-03-25 16:44:31,25,68,8036,53
2026-03-25 16:44:33,24,67,7977,61
2026-03-25 16:44:35,24,70,7924,52
2026-03-25 16:44:37,25,74,8560,49
2026-03-25 16:44:39,23,68,8567,57
2026-03-25 16:44:41,23,67,8732,54
2026-03-25 16:44:43,24,68,8220,61
2026-03-25 16:44:45,24,69,8367,49
2026-03-25 16:44:47,23,72,7827,51
2026-03-25 16:44:49,24,71,7533,54
2026-03-25 16:44:51,23,67,7959,56
2026-03-25 16:44:53,24,69,8586,62
2026-03-25 16:44:55,23,71,7526,55
2026-03-25 16:44:57,23,69,8108,48
2026-03-25 16:44:59,25,74,8560,52
2026-03-25 16:45:01,23,71,8292,60
2026-03-25 16:45:03,25,72,7687,51
2026-03-25 16:45:05,23,66,8889,52
2026-03-25 16:45:07,24,69,7966,56
2026-03-25 16:45:09,24,70,8691,57
2026-03-25 16:45:11,24,70,8080,53
2026-03-25 16:45:13,25,74,8726,56
2026-03-25 16:45:15,23,70,8873,59
2026-03-25 16:45:17,24,69,7520,58
2026-03-25 16:45:19,25,69,8746,49
2026-03-25 16:45:21,23,72,7720,49
2026-03-25 16:45:23,25,67,7814,49
2026-03-25 16:45:25,23,73,7673,54
2026-03-25 16:45:27,24,74,8390,52
2026-03-25 16:45:29,25,73,7875,56
2026-03-25 16:45:31,25,69,7536,50
2026-03-25 16:45:33,23,70,8039,49
2026-03-25 16:45:35,24,74,8897,57
2026-03-25 16:45:37,25,72,8647,62
2026-03-25 16:45:39,24,72,7900,52
2026-03-25 16:45:41,24,69,8121,55
2026-03-25 16:45:44,23,71,8402,48
2026-03-25 16:45:46,24,70,8413,55
2026-03-25 16:45:48,24,69,8124,57
2026-03-25 16:45:50,24,70,7806,52
2026-03-25 16:45:52,24,73,8887,60
2026-03-25 16:45:54,25,67,7870,57
2026-03-25 16:45:56,24,73,8615,50
2026-03-25 16:45:58,23,71,7913,51
2026-03-25 16:46:00,24,69,8790,62
2026-03-25 16:46:02,25,69,8494,62
2026-03-25 16:46:04,23,73,8547,48
2026-03-25 16:46:06,23,66,8590,54
2026-03-25 16:46:08,23,69,8133,59
2026-03-25 16:46:10,25,71,8305,57
2026-03-25 16:46:12,24,71,8836,51
2026-03-25 16:46:14,23,68,8474,51
2026-03-25 16:46:16,25,71,8744,51
2026-03-25 16:46:18,24,72,8575,57
2026-03-25 16:46:20,23,67,7670,58
2026-03-25 16:46:22,24,71,7975,60
2026-03-25 16:46:24,25,66,7556,57
2026-03-25 16:46:26,25,66,7609,56
2026-03-25 16:46:28,25,73,8817,60
2026-03-25 16:46:30,23,70,7627,54
2026-03-25 16:46:32,25,66,7663,58
2026-03-25 16:46:34,23,71,8573,50
2026-03-25 16:46:36,23,67,8559,49
2026-03-25 16:46:38,25,69,8614,57
2026-03-25 16:46:40,25,71,8865,59
2026-03-25 16:46:42,24,70,7847,52
2026-03-25 16:46:44,24,69,8016,62
2026-03-25 16:46:46,23,70,8000,49
2026-03-25 16:46:48,24,70,8256,60
2026-03-25 16:46:50,24,67,7804,54
2026-03-25 16:46:52,23,70,7839,49
2026-03-25 16:46:54,24,70,7907,61
2026-03-25 16:46:56,25,73,8819,51
2026-03-25 16:46:59,24,67,8062,54
2026-03-25 16:47:01,25,72,7820,52
2026-03-25 16:47:03,23,70,8596,61
2026-03-25 16:47:05,23,68,8309,58
2026-03-25 16:47:07,23,72,8641,50
2026-03-25 16:47:09,24,71,8313,56
2026-03-25 16:47:11,24,68,7590,56
2026-03-25 16:47:13,24,73,8104,54
2026-03-25 16:47:15,24,70,7809,48
2026-03-25 16:47:17,23,70,8179,62
2026-03-25 16:47:19,25,69,7662,58
2026-03-25 16:47:21,24,72,8303,49
2026-03-25 16:47:23,24,72,7862,62
2026-03-25 16:47:25,23,73,8494,53
2026-03-25 16:47:27,25,73,7935,54
2026-03-25 16:47:29,24,70,8079,60
2026-03-25 16:47:31,24,69,8128,56
2026-03-25 16:47:33,23,67,8312,61
2026-03-25 16:47:35,25,71,8401,58
2026-03-25 16:47:37,24,66,8193,55
2026-03-25 16:47:39,25,71,8052,53
2026-03-25 16:47:41,24,70,7642,59
2026-03-25 16:47:43,23,73,8215,59
2026-03-25 16:47:45,24,69,8678,61
2026-03-25 16:47:47,24,66,8896,60
2026-03-25 16:47:49,25,70,8552,56
2026-03-25 16:47:51,25,66,8813,55
2026-03-25 16:47:53,23,69,7969,57
2026-03-25 16:47:55,23,72,8002,57
2026-03-25 16:47:57,24,70,7561,54
2026-03-25 16:47:59,23,68,8198,57
2026-03-25 16:48:01,24,66,7660,61
2026-03-25 16:48:03,23,70,7753,54
2026-03-25 16:48:05,24,71,8714,57
2026-03-25 16:48:07,24,67,8717,56
2026-03-25 16:48:09,23,68,8529,61
2026-03-25 16:48:11,25,66,8669,60
2026-03-25 16:48:13,25,68,8166,52
2026-03-25 16:48:16,23,69,8249,53
2026-03-25 16:48:18,23,68,8175,56
2026-03-25 16:48:20,23,70,8204,53
2026-03-25 16:48:22,24,73,8248,55
2026-03-25 16:48:24,24,67,8176,58
2026-03-25 16:48:26,25,73,8147,61
2026-03-25 16:48:28,25,66,8387,56
2026-03-25 16:48:30,24,71,8396,50
2026-03-25 16:48:32,24,67,8018,61
2026-03-25 16:48:34,24,67,7923,60
2026-03-25 16:48:36,24,68,8287,55
2026-03-25 16:48:38,25,67,7512,58
2026-03-25 16:48:40,25,71,8253,55
2026-03-25 16:48:42,24,73,8214,61
2026-03-25 16:48:44,23,69,7533,54
2026-03-25 16:48:46,23,70,7636,56
2026-03-25 16:48:48,24,68,8301,49
2026-03-25 16:48:50,24,69,7787,51
2026-03-25 16:48:52,25,66,8411,57
2026-03-25 16:48:54,24,68,7619,53
2026-03-25 16:48:56,23,73,8305,58
2026-03-25 16:48:58,25,73,7683,56
2026-03-25 16:49:00,23,73,8018,58
2026-03-25 16:49:02,23,74,8311,60
2026-03-25 16:49:04,24,68,7883,60
2026-03-25 16:49:06,25,67,8795,58
2026-03-25 16:49:08,24,69,8022,60
2026-03-25 16:49:10,25,70,8208,62
2026-03-25 16:49:12,23,72,8165,58
2026-03-25 16:49:14,23,66,8633,51
2026-03-25 16:49:16,23,67,8257,60
2026-03-25 16:49:18,23,66,8360,56
2026-03-25 16:49:20,25,72,8513,57
2026-03-25 16:49:22,25,71,8324,61
2026-03-25 16:49:24,24,70,8408,50
2026-03-25 16:49:26,25,70,7863,60
2026-03-25 16:49:28,23,69,7563,50
2026-03-25 16:49:30,25,72,8208,54
2026-03-25 16:49:32,25,74,8076,58
2026-03-25 16:49:34,23,67,7707,58
2026-03-25 16:49:36,24,70,8135,60
2026-03-25 16:49:38,23,71,8217,55
2026-03-25 16:49:40,24,74,8689,55
2026-03-25 16:49:42,24,67,8292,55
2026-03-25 16:49:44,25,67,8053,50
2026-03-25 16:49:46,25,68,8851,51
2026-03-25 16:49:48,23,72,7968,51
2026-03-25 16:49:51,25,73,8613,48
2026-03-25 16:49:53,25,71,7950,57
2026-03-25 16:49:55,25,68,7697,49
2026-03-25 16:49:57,24,73,7973,52
2026-03-25 16:49:59,25,69,8267,60
2026-03-25 16:50:01,24,73,7967,49
2026-03-25 16:50:03,24,70,8254,61
2026-03-25 16:50:05,24,69,8695,48
2026-03-25 16:50:07,25,70,8617,55
2026-03-25 16:50:09,24,71,8864,51
2026-03-25 16:50:11,25,70,8015,55
2026-03-25 16:50:13,24,70,7722,54
2026-03-25 16:50:15,25,70,8464,48
2026-03-25 16:50:17,23,69,8631,49
2026-03-25 16:50:19,25,69,8143,57
2026-03-25 16:50:21,23,73,7627,50
2026-03-25 16:50:23,23,69,8754,53
2026-03-25 16:50:25,24,70,7811,51
2026-03-25 16:50:27,25,66,8721,62
2026-03-25 16:50:29,24,66,7863,57
2026-03-25 16:50:31,23,72,7599,50
2026-03-25 16:50:33,25,70,8460,62
2026-03-25 16:50:35,23,73,8198,50
2026-03-25 16:50:37,23,73,8531,55
2026-03-25 16:50:39,24,73,7698,50
2026-03-25 16:50:41,23,68,8480,60
2026-03-25 16:50:43,25,74,7933,57
2026-03-25 16:50:45,25,73,8375,61
2026-03-25 16:50:47,24,68,7539,56
2026-03-25 16:50:49,24,69,8454,58
2026-03-25 16:50:51,25,69,7659,57
2026-03-25 16:50:53,24,71,7571,59
2026-03-25 16:50:55,24,74,8514,59
2026-03-25 16:50:57,23,74,8627,48
2026-03-25 16:50:59,24,71,8510,49
2026-03-25 16:51:01,25,69,8456,61
2026-03-25 16:51:03,25,68,7979,52
2026-03-25 16:51:05,25,72,8765,55
2026-03-25 16:51:07,23,73,7501,59
2026-03-25 16:51:09,24,67,8236,60
2026-03-25 16:51:11,24,66,8066,53
2026-03-25 16:51:13,25,66,8526,56
2026-03-25 16:51:15,24,72,8427,53
2026-03-25 16:51:17,25,73,7672,59
2026-03-25 16:51:19,25,67,8338,54
2026-03-25 16:51:21,24,67,7739,57
2026-03-25 16:51:23,24,67,8098,51
2026-03-25 16:51:25,24,66,8773,54
2026-03-25 16:51:27,23,71,7667,57
2026-03-25 16:51:29,25,67,7603,50
2026-03-25 16:51:31,25,71,7902,53
2026-03-25 16:51:33,24,66,7660,54
2026-03-25 16:51:35,23,70,7962,62
2026-03-25 16:51:37,23,72,8132,55
2026-03-25 16:51:39,25,68,8745,57
2026-03-25 16:51:41,23,69,8610,55
2026-03-25 16:51:43,25,68,8401,60
2026-03-25 16:51:45,25,72,8092,59
2026-03-25 16:51:47,24,70,8382,54
2026-03-25 16:51:49,23,70,8436,62
2026-03-25 16:51:51,23,73,8024,51
2026-03-25 16:51:53,25,72,8779,60
2026-03-25 16:51:55,25,68,7806,51
2026-03-25 16:51:57,24,68,7877,56
2026-03-25 16:51:59,24,68,8159,54
2026-03-25 16:52:01,25,71,8209,56
2026-03-25 16:52:03,25,72,8704,51
2026-03-25 16:52:05,23,67,8542,51
2026-03-25 16:52:07,24,73,8752,48
2026-03-25 16:52:09,24,68,8474,55
2026-03-25 16:52:11,25,69,8802,54
2026-03-25 16:52:13,25,73,8076,59
2026-03-25 16:52:15,25,73,8171,53
2026-03-25 16:52:17,23,72,8798,58
2026-03-25 16:52:19,23,70,8582,57
2026-03-25 16:52:21,24,69,7825,54
2026-03-25 16:52:23,25,70,7852,57
2026-03-25 16:52:25,23,67,8116,59
2026-03-25 16:52:27,23,72,7614,49
2026-03-25 16:52:29,23,73,8853,53
2026-03-25 16:52:31,23,72,8785,58
2026-03-25 16:52:34,25,69,8403,53
2026-03-25 16:52:36,25,69,8228,58
2026-03-25 16:52:38,24,74,7897,49
2026-03-25 16:52:40,24,66,7617,52
2026-03-25 16:52:42,25,71,8779,52
2026-03-25 16:52:44,23,67,8675,52
2026-03-25 16:52:46,23,73,8625,61
2026-03-25 16:52:49,25,71,8656,60
2026-03-25 16:52:51,24,74,8750,55
2026-03-25 16:52:53,25,72,8462,51
2026-03-25 16:52:55,24,73,7534,52
2026-03-25 16:52:57,24,74,7582,52
2026-03-25 16:52:59,23,68,7946,54
2026-03-25 16:53:01,25,69,7672,50
2026-03-25 16:53:03,25,72,7883,58
2026-03-25 16:53:05,24,69,8805,57
2026-03-25 16:53:07,24,74,7767,53
2026-03-25 16:53:09,23,69,8720,59
2026-03-25 16:53:11,23,68,8293,62
2026-03-25 16:53:13,24,73,8794,51
2026-03-25 16:53:15,25,67,8551,61
2026-03-25 16:53:17,24,68,7964,56
2026-03-25 16:53:19,23,66,8342,50
2026-03-25 16:53:21,23,69,8012,53
2026-03-25 16:53:23,24,71,8124,54
2026-03-25 16:53:25,23,66,8197,59
2026-03-25 16:53:28,25,69,7857,57
2026-03-25 16:53:31,25,67,7608,57
2026-03-25 16:53:33,25,73,8506,56
2026-03-25 16:53:36,25,74,8692,54
2026-03-25 16:53:38,24,68,7543,61
2026-03-25 16:53:40,24,73,8882,54
2026-03-25 16:53:42,24,73,8818,53
2026-03-25 16:53:44,24,70,7763,54
2026-03-25 16:53:46,25,66,7819,52
2026-03-25 16:53:48,23,66,8339,53
2026-03-25 16:53:50,25,70,7982,48
2026-03-25 16:53:52,24,68,7910,60
2026-03-25 16:53:54,25,71,8669,59
2026-03-25 16:53:57,24,66,7853,60
2026-03-25 16:53:59,25,71,8399,61
2026-03-25 16:54:01,24,70,7980,57
2026-03-25 16:54:03,24,72,8879,53
2026-03-25 16:54:05,25,70,7763,49
2026-03-25 16:54:07,25,73,7730,49
2026-03-25 16:54:09,24,67,7648,49
2026-03-25 16:54:11,23,72,8284,57
2026-03-25 16:54:13,25,70,8043,48
2026-03-25 16:54:15,24,66,8570,61
2026-03-25 16:54:17,24,73,8388,49
2026-03-25 16:54:19,25,72,8810,51
2026-03-25 16:54:21,23,71,8378,53
2026-03-25 16:54:23,23,72,7832,56
2026-03-25 16:54:25,25,67,8357,48
2026-03-25 16:54:27,23,67,7938,57
2026-03-25 16:54:29,24,72,8498,53
2026-03-25 16:54:31,25,67,7587,55
2026-03-25 16:54:33,24,66,8330,55
2026-03-25 16:54:35,25,71,7843,58
2026-03-25 16:54:38,24,68,8040,54
2026-03-25 16:54:40,24,73,8176,53
2026-03-25 16:54:42,23,69,8732,49
2026-03-25 16:54:44,24,68,8264,53
2026-03-25 16:54:46,25,68,7667,57
2026-03-25 16:54:48,25,71,8694,62
2026-03-25 16:54:50,25,69,8161,54
2026-03-25 16:54:52,23,71,8584,52
2026-03-25 16:54:54,23,66,8832,58
2026-03-25 16:54:56,24,70,8696,50
2026-03-25 16:55:00,25,73,8402,59
2026-03-25 16:55:02,24,69,8226,52
2026-03-25 16:55:04,24,69,8859,55
2026-03-25 16:55:06,23,70,8595,49
2026-03-25 16:55:08,24,68,8141,61
2026-03-25 16:55:10,24,69,8662,51
2026-03-25 16:55:12,25,66,8101,62
2026-03-25 16:55:14,25,72,8099,49
2026-03-25 16:55:16,24,70,8894,60
2026-03-25 16:55:18,23,67,8171,61
2026-03-25 16:55:20,23,68,8507,51
2026-03-25 16:55:22,25,73,7716,61
2026-03-25 16:55:24,25,73,8666,55
2026-03-25 16:55:26,24,68,8199,57
2026-03-25 16:55:28,25,67,7891,51
2026-03-25 16:55:30,23,74,8579,53
2026-03-25 16:55:32,24,74,7621,58
2026-03-25 16:55:34,23,66,7877,53
2026-03-25 16:55:36,23,69,7901,55
2026-03-25 16:55:38,24,69,7906,56
2026-03-25 16:55:40,23,68,8691,60
2026-03-25 16:55:42,25,68,7778,57
2026-03-25 16:55:44,23,66,8047,51
2026-03-25 16:55:46,24,67,8587,53
2026-03-25 16:55:48,24,69,8818,58
2026-03-25 16:55:50,23,74,7854,51
2026-03-25 16:55:52,24,73,8063,52
2026-03-25 16:55:55,24,72,7766,55
2026-03-25 16:55:57,25,67,8523,54
2026-03-25 16:55:59,23,69,8007,58
2026-03-25 16:56:01,23,74,7651,59
2026-03-25 16:56:03,23,70,8590,54
2026-03-25 16:56:05,24,68,8392,48
2026-03-25 16:56:07,23,68,8441,49
2026-03-25 16:56:09,24,71,7536,58
2026-03-25 16:56:11,24,67,7963,56
2026-03-25 16:56:13,25,66,8171,50
2026-03-25 16:56:15,24,67,8589,55
2026-03-25 16:56:17,25,74,8744,59
2026-03-25 16:56:19,24,70,8811,57
2026-03-25 16:56:21,25,67,8500,59
2026-03-25 16:56:23,23,72,7642,54
2026-03-25 16:56:25,25,73,7769,58
2026-03-25 16:56:27,24,71,8674,56
2026-03-25 16:56:29,25,67,8822,52
2026-03-25 16:56:31,23,74,8567,51
2026-03-25 16:56:33,25,70,7988,51
2026-03-25 16:56:35,25,69,8295,55
2026-03-25 16:56:37,23,73,8748,49
2026-03-25 16:56:39,23,66,8466,55
2026-03-25 16:56:41,25,72,8062,51
2026-03-25 16:56:43,24,67,7863,56
2026-03-25 16:56:45,23,72,7991,62
2026-03-25 16:56:47,25,69,8663,50
2026-03-25 16:56:49,25,67,8180,52
2026-03-25 16:56:51,24,68,8300,48
2026-03-25 16:56:53,24,70,8137,60
2026-03-25 16:56:55,23,69,7773,54
2026-03-25 16:56:57,25,67,7537,56
2026-03-25 16:56:59,25,71,7633,60
2026-03-25 16:57:01,23,70,7966,57
2026-03-25 16:57:03,25,72,8657,53
2026-03-25 16:57:05,23,72,8633,49
2026-03-25 16:57:07,23,72,7956,55
2026-03-25 16:57:09,25,70,8323,61
2026-03-25 16:57:12,23,68,8424,52
2026-03-25 16:57:14,25,66,7929,53
2026-03-25 16:57:16,25,71,8441,58
2026-03-25 16:57:18,25,72,8545,53
2026-03-25 16:57:20,23,72,8881,52
2026-03-25 16:57:22,25,68,8304,56
2026-03-25 16:57:24,24,67,8096,61
2026-03-25 16:57:26,23,73,8738,58
2026-03-25 16:57:28,23,67,8120,50
2026-03-25 16:57:30,24,68,8632,50
2026-03-25 16:57:32,24,72,8652,54
2026-03-25 16:57:34,24,70,8065,57
2026-03-25 16:57:36,24,67,8802,52
2026-03-25 16:57:38,24,70,7558,56
2026-03-25 16:57:40,25,68,8823,49
2026-03-25 16:57:42,24,73,8497,59
2026-03-25 16:57:44,23,69,8182,61
2026-03-25 16:57:46,25,68,8437,60
2026-03-25 16:57:48,23,73,8030,51
2026-03-25 16:57:50,23,74,7821,54
2026-03-25 16:57:52,24,71,8067,52
2026-03-25 16:57:54,25,72,7867,54
2026-03-25 16:57:56,25,73,8542,55
2026-03-25 16:57:58,24,72,8336,50
2026-03-25 16:58:00,24,69,8698,53
2026-03-25 16:58:02,24,69,7609,52
2026-03-25 16:58:04,24,71,8453,48
2026-03-25 16:58:06,25,73,8565,49
2026-03-25 16:58:08,23,73,7638,49
2026-03-25 16:58:10,23,70,8397,55
2026-03-25 16:58:12,24,68,8334,49
2026-03-25 16:58:14,23,68,8595,50
2026-03-25 16:58:16,25,68,7715,56
2026-03-25 16:58:18,23,72,7850,58
2026-03-25 16:58:20,25,72,7740,53
2026-03-25 16:58:22,25,67,8878,57
2026-03-25 16:58:24,23,67,8672,60
2026-03-25 16:58:26,25,66,7936,57
2026-03-25 16:58:28,25,74,8433,57
2026-03-25 16:58:30,24,69,8690,61
2026-03-25 16:58:32,24,72,8830,61
2026-03-25 16:58:34,24,73,8385,50
2026-03-25 16:58:37,25,74,7798,59
2026-03-25 16:58:39,24,68,8702,50
2026-03-25 16:58:41,23,66,8215,55
2026-03-25 16:58:43,23,69,8532,59
2026-03-25 16:58:45,25,71,8423,51
2026-03-25 16:58:47,25,74,8701,50
2026-03-25 16:58:49,23,72,8444,52
2026-03-25 16:58:51,23,67,8095,53
2026-03-25 16:58:53,24,67,7951,48
2026-03-25 16:58:55,23,70,8377,62
2026-03-25 16:58:57,24,69,8385,49
2026-03-25 16:58:59,23,67,8313,62
2026-03-25 16:59:01,25,70,7989,55
2026-03-25 16:59:03,24,74,7586,49
2026-03-25 16:59:05,23,73,8828,55
2026-03-25 16:59:08,24,71,7514,56
2026-03-25 16:59:10,25,69,8286,49
2026-03-25 16:59:12,24,68,8349,59
2026-03-25 16:59:14,23,74,8238,48
2026-03-25 16:59:16,25,67,7907,51
2026-03-25 16:59:18,25,70,7837,58
2026-03-25 16:59:20,24,72,8143,59
2026-03-25 16:59:22,24,71,7667,52
2026-03-25 16:59:24,25,73,8013,55
2026-03-25 16:59:26,23,71,8348,48
2026-03-25 16:59:28,23,66,7643,51
2026-03-25 16:59:30,24,73,7706,54
2026-03-25 16:59:32,25,72,8084,48
2026-03-25 16:59:34,23,71,8675,59
2026-03-25 16:59:36,25,69,7620,52
2026-03-25 16:59:38,23,72,8180,49
2026-03-25 16:59:40,23,74,8728,54
2026-03-25 16:59:42,23,71,7539,55
2026-03-25 16:59:44,25,70,8744,54
2026-03-25 16:59:46,23,72,8773,61
2026-03-25 16:59:48,23,68,8545,49
2026-03-25 16:59:50,23,72,8580,60
2026-03-25 16:59:52,24,72,8623,54
2026-03-25 16:59:54,23,67,7651,57
2026-03-25 16:59:56,23,71,8616,59
2026-03-25 16:59:58,24,67,8402,54
2026-03-25 17:00:00,23,72,8740,57
2026-03-25 17:00:02,23,71,8528,52
2026-03-25 17:00:04,24,69,7718,62
2026-03-25 17:00:06,25,67,8559,53
2026-03-25 17:00:08,25,69,8207,53
2026-03-25 17:00:10,24,74,7752,54
2026-03-25 17:00:13,25,71,7537,61
2026-03-25 17:00:15,24,72,8800,51
2026-03-25 17:00:17,24,66,8334,54
2026-03-25 17:00:19,24,70,7879,50
2026-03-25 17:00:21,25,68,8244,50
2026-03-25 17:00:23,23,68,7732,55
2026-03-25 17:00:25,23,72,8355,56
2026-03-25 17:00:27,24,73,8219,61
2026-03-25 17:00:29,23,70,8531,61
2026-03-25 17:00:31,23,67,8168,57
2026-03-25 17:00:33,24,67,7626,60
2026-03-25 17:00:35,25,73,8836,50
2026-03-25 17:00:37,25,72,8582,57
2026-03-25 17:00:39,25,72,7899,62
2026-03-25 17:00:41,24,68,8520,49
